Year,FED Id,FED Name,Winning Pid,Population,Total Ballots,Valid Ballots,LIB,CPC,NDP,BQ,GRN,OTH
2011,24027,Lac-Saint-Louis,LIB,105622,54395,54108,18457,15394,16253,1689,2315,0
2011,24028,La Pointe-de-l'Île,NDP,99685,48465,47652,4369,3664,23033,15475,898,213
2011,24029,LaSalle--Émard,NDP,100327,42550,41972,11172,5516,17691,6151,946,496
2011,24030,Laurentides--Labelle,NDP,105884,57281,56586,7169,5246,24800,17799,1423,149
2011,24031,Laurier--Sainte-Marie,NDP,101758,50584,50113,4976,1764,23373,17991,1324,685
2011,24032,Laval,NDP,102230,51627,50889,9422,6366,22050,11567,1260,224
2011,24033,Laval--Les Îles,NDP,111958,54651,53949,11108,8587,25703,7022,966,563
2011,24034,Lévis--Bellechasse,CPC,105927,59629,58821,3421,25850,19890,8757,903,0
2011,24035,Longueuil--Pierre-Boucher,NDP,98032,52870,52220,5321,4339,27119,14181,1032,228
2011,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,100454,57252,56326,2866,22460,21683,8381,936,0
2011,24037,Louis-Hébert,NDP,101730,61105,60469,8110,13207,23373,14640,996,143
2011,24038,Louis-Saint-Laurent,NDP,96286,57555,56755,3612,21334,22629,8148,857,175
2011,24039,Manicouagan,NDP,83608,34114,33590,1882,3878,16437,10495,898,0
2011,24040,Marc-Aurèle-Fortin,NDP,107149,59339,58588,7035,5768,29107,15470,1208,0
2011,24042,Mégantic--L'Érable,CPC,87078,45367,44634,2601,21931,11716,7481,655,250
2011,24043,Montcalm,NDP,122825,66192,65009,3501,5118,34434,19609,2347,0
2011,24058,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,NDP,97492,48222,47545,2743,17276,17285,9550,691,0
2011,24014,Montmorency--Charlevoix--Haute-Côte-Nord,NDP,90535,47755,47128,2628,9660,17601,16425,814,0
2011,24044,Mount Royal,LIB,98888,39319,39007,16151,13891,6963,1136,683,183
2011,24045,Notre-Dame-de-Grâce--Lachine,NDP,104715,45623,45159,14407,6574,17943,3983,1914,338
2011,24047,Outremont,NDP,95771,39149,38858,9204,3408,21906,3199,838,303
2011,24048,Papineau,LIB,101019,43330,42772,16429,2021,12102,11091,806,323
2011,24049,Pierrefonds--Dollard,NDP,105504,48368,48025,14632,12901,16390,2392,1710,0
2011,24050,Pontiac,NDP,99589,49362,48949,6242,14441,22376,4917,849,124
2011,24051,Portneuf--Jacques-Cartier,NDP,93526,53414,52468,3463,0,22387,10745,1279,14594
2011,24052,Québec,NDP,95433,53315,52514,4735,9330,22393,14684,1144,228
2011,24053,Repentigny,NDP,109636,62821,61887,4830,4606,32131,19242,1078,0
2011,24055,Richmond--Arthabaska,BQ ,100116,54174,53303,3711,13145,17316,18033,1098,0
2011,24056,Rimouski-Neigette--Témiscouata--Les Basques,NDP,84453,43165,42716,4101,6218,18360,13170,867,0
2011,24057,Rivière-des-Mille-Îles,NDP,97258,53071,52098,5300,5057,25639,14873,1229,0
2011,24059,Rivière-du-Nord,NDP,101576,54429,53549,3400,4469,29603,15105,972,0
2011,24060,Roberval--Lac-Saint-Jean,CPC,78895,40859,40365,1615,18438,11182,8577,553,0
2011,24061,Rosemont--La Petite-Patrie,NDP,105864,54479,53890,4920,2328,27484,17702,899,557
2011,24062,Saint-Bruno--Saint-Hubert,NDP,101416,55358,54578,7423,5887,24361,15384,1523,0
2011,24063,Saint-Hyacinthe--Bagot,NDP,95983,52363,51500,2784,8108,26963,12651,994,0
2011,24064,Saint-Jean,NDP,102902,53401,52539,4644,5603,24943,16023,1326,0
2011,24065,Saint-Lambert,NDP,94541,44445,43861,8463,4396,18705,11353,944,0
2011,24066,Saint-Laurent--Cartierville,LIB,109015,41155,40812,17726,7124,11948,2981,857,176
2011,24067,Saint-Léonard--Saint-Michel,LIB,104786,36940,36266,15340,4991,11720,3396,657,162
2011,24068,Saint-Maurice--Champlain,NDP,96968,48871,47678,5670,8447,18628,13961,972,0
2011,24069,Shefford,NDP,100000,54852,53975,4855,7908,27575,12615,1022,0
2011,24070,Sherbrooke,NDP,101681,52580,52011,5020,4784,22415,18665,894,233
2011,24071,Terrebonne--Blainville,NDP,107694,58296,57271,4893,5236,28260,17663,1219,0
2011,24072,Trois-Rivières,NDP,94272,51253,50364,3617,6205,26981,11987,972,602
2011,24073,Vaudreuil-Soulanges,NDP,120395,69968,69205,8023,11360,30177,17781,1864,0
2011,24074,Verchères--Les Patriotes,NDP,97726,57473,56602,5352,4884,24514,20593,1259,0
2011,24075,Westmount--Ville-Marie,LIB,100360,41440,41275,15346,7218,14704,2278,1516,213
2011,35001,Ajax--Pickering,CPC,117183,56455,56268,21569,24797,8270,0,1561,71
2011,35002,Algoma--Manitoulin--Kapuskasing,NDP,77961,36421,36242,5374,10991,18747,0,1130,0
2011,35003,Ancaster--Dundas--Flamborough--Westdale,CPC,111844,59193,59000,14594,30240,10956,0,2963,247
2011,35004,Barrie,CPC,128430,56825,56651,9113,32121,11842,0,3266,309
2011,35005,Beaches--East York,NDP,104831,48862,48669,14967,11067,20265,0,2240,130
2011,35006,Bramalea--Gore--Malton,CPC,152698,58250,57796,16402,19907,19368,0,1748,371
2011,35007,Brampton--Springdale,CPC,131797,51370,51006,14221,24618,10022,0,1926,219
2011,35008,Brampton West,CPC,170422,63684,63284,22128,28320,11225,0,1224,387
2011,35009,Brant,CPC,125136,57589,57346,10780,28045,16351,0,1858,312
2011,35026,Bruce--Grey--Owen Sound,CPC,105947,51281,51054,8203,28744,9008,0,5099,0
2011,35010,Burlington,CPC,118310,61027,60852,14154,32958,11449,0,2151,140
2011,35011,Cambridge,CPC,129434,55303,55048,8285,29394,15238,0,1978,153
2011,35012,Carleton--Mississippi Mills,CPC,128915,76969,76773,18393,43723,11223,0,3434,0
2011,35013,Chatham-Kent--Essex,CPC,109484,43672,43451,7172,23360,11449,0,1470,0
2011,35015,Davenport,NDP,104615,39489,39254,10946,5573,21096,0,1344,295
2011,35016,Don Valley East,CPC,109640,39430,39212,13552,14422,9878,0,1114,246
2011,35017,Don Valley West,CPC,117083,53658,53482,22351,22962,6280,0,1703,186
2011,35018,Dufferin--Caledon,CPC,111486,48736,48549,6361,28647,6409,0,7132,0
2011,35014,Durham,CPC,118500,58451,58184,10387,31737,12277,0,3134,649
2011,35019,Eglinton--Lawrence,CPC,110066,48691,48389,18590,22652,5613,0,1534,0
2011,35020,Elgin--Middlesex--London,CPC,110028,50819,50649,6812,29147,12439,0,1529,722
2011,35021,Essex,CPC,123872,52930,52697,7465,25327,18538,0,1290,77
2011,35022,Etobicoke Centre,CPC,111349,52794,52523,21618,21644,7735,0,1377,149
2011,35023,Etobicoke--Lakeshore,CPC,114641,54763,54520,19128,21997,11046,0,2159,190
2011,35024,Etobicoke North,LIB,108501,32514,32235,13665,10357,7630,0,0,583
2011,35025,Glengarry--Prescott--Russell,CPC,104309,58034,57730,17705,28174,9608,0,2049,194
2011,35027,Guelph,LIB,114943,59281,59021,25588,19352,9880,0,3619,582
2011,35028,Haldimand--Norfolk,CPC,107775,50622,50366,12549,25655,10062,0,1665,435
2011,35029,Haliburton--Kawartha Lakes--Brock,CPC,119141,58791,58628,7539,35192,12934,0,2963,0
2011,35030,Halton,CPC,151943,81394,81104,20903,44214,12960,0,2778,249
2011,35031,Hamilton Centre,NDP,117509,42133,41813,5912,11020,23849,0,0,1032
2011,35032,Hamilton East--Stoney Creek,NDP,116434,48905,48537,6411,17567,21931,0,1450,1178
2011,35033,Hamilton Mountain,NDP,122729,54525,54264,8787,17936,25595,0,1505,441
2011,35034,Huron--Bruce,CPC,104313,53488,53241,8784,29255,13493,0,1455,254
2011,35035,Kenora,CPC,64291,24706,24586,5381,11567,6855,0,636,147
2011,35036,Kingston and the Islands,LIB,119069,60876,60657,23842,21189,13065,0,2561,0
2011,35037,Kitchener Centre,CPC,107540,50018,49809,15592,21119,10742,0,1972,384
2011,35038,Kitchener--Conestoga,CPC,114405,53575,53404,10653,28902,11665,0,2184,0
2011,35039,Kitchener--Waterloo,CPC,126742,66399,66183,24895,27039,10606,0,3158,485
2011,35046,Lambton--Kent--Middlesex,CPC,107635,51452,51223,7264,29546,12299,0,1701,413
2011,35040,Lanark--Frontenac--Lennox and Addington,CPC,117389,59110,58940,9940,33754,12174,0,2702,370
2011,35041,Leeds--Grenville,CPC,99206,49479,49323,7839,29991,9033,0,2460,0
2011,35042,London--Fanshawe,NDP,107218,42849,42613,4893,14294,21689,0,1202,535
2011,35043,London North Centre,CPC,115250,52904,52673,17803,19468,12996,0,2177,229
2011,35044,London West,CPC,118335,62477,62204,16652,27675,16109,0,1703,65
2011,35045,Markham--Unionville,LIB,127191,50178,49888,19429,17734,10897,0,1597,231
2011,35047,Mississauga--Brampton South,CPC,136470,53198,52847,18579,23632,9465,0,1044,127
2011,35048,Mississauga East--Cooksville,CPC,126642,47314,47025,18120,18796,8836,0,1032,241
2011,35049,Mississauga--Erindale,CPC,143361,63671,63454,21541,29793,10327,0,1694,99
2011,35050,Mississauga South,CPC,110932,49652,49464,18393,22991,6354,0,1532,194
2011,35051,Mississauga--Streetsville,CPC,130033,50607,50391,18651,22104,7834,0,1802,0
2011,35052,Nepean--Carleton,CPC,133245,80117,79845,20146,43477,12962,0,3260,0
2011,35053,Newmarket--Aurora,CPC,121924,58421,58202,13908,31600,8886,0,2628,1180
2011,35054,Niagara Falls,CPC,126696,54244,53980,10206,28748,12681,0,2086,259
2011,35055,Niagara West--Glanbrook,CPC,111024,59057,58863,8699,33701,12734,0,2530,1199
2011,35056,Nickel Belt,NDP,89377,44859,44688,6308,12503,24566,0,1252,59
2011,35057,Nipissing--Timiskaming,CPC,90963,42496,42271,15477,15495,8781,0,2518,0
2011,35058,Northumberland--Quinte West,CPC,123706,61218,61034,12822,32853,12626,0,2733,0
2011,35059,Oak Ridges--Markham,CPC,169642,90890,90460,25561,46241,15229,0,2349,1080
2011,35060,Oakville,CPC,113714,58411,58215,17890,30068,8117,0,2140,0
2011,35061,Oshawa,CPC,116881,50934,50734,3536,26034,19212,0,1631,321
2011,35062,Ottawa Centre,NDP,109336,65135,64868,13049,14063,33805,0,3262,689
2011,35063,Ottawa--Orléans,CPC,109950,64393,64158,24649,28584,9086,0,1839,0
2011,35064,Ottawa South,LIB,117581,59270,58991,25963,19634,10712,0,1787,895
2011,35065,Ottawa--Vanier,LIB,101611,52738,52422,20009,14184,15391,0,2716,122
2011,35066,Ottawa West--Nepean,CPC,109735,56715,56423,17790,25226,11128,0,2279,0
2011,35067,Oxford,CPC,102756,47671,47492,4521,27973,12164,0,2058,776
2011,35068,Parkdale--High Park,NDP,102142,51161,50945,16757,7924,24046,0,1666,552
2011,35069,Parry Sound--Muskoka,CPC,90281,46542,46409,5330,25864,11217,0,3776,222
2011,35070,Perth--Wellington,CPC,103874,46580,46401,8341,25281,9861,0,2112,806
2011,35071,Peterborough,CPC,116626,59348,59178,12664,29393,14723,0,2105,293
2011,35072,Pickering--Scarborough East,CPC,106602,48072,47916,18013,19220,8932,0,1751,0
2011,35073,Prince Edward--Hastings,CPC,113227,54778,54573,10230,29062,12940,0,1887,454
2011,35074,Renfrew--Nipissing--Pembroke,CPC,98803,51564,51398,6545,27462,6903,0,877,9611
2011,35075,Richmond Hill,CPC,122614,50235,50014,17671,22078,8433,0,1832,0
2011,35076,St. Catharines,CPC,112869,50500,50274,10358,25571,11973,0,1924,448
2011,35077,St. Paul's,LIB,111131,55471,55195,22409,17864,12124,0,2495,303
2011,35078,Sarnia--Lambton,CPC,105360,49870,49665,6931,26112,14856,0,1252,514
2011,35079,Sault Ste. Marie,CPC,89028,44460,44232,8343,18328,16467,0,945,149
2011,35080,Scarborough--Agincourt,LIB,111867,41016,40750,18498,13930,7376,0,946,0
2011,35081,Scarborough Centre,CPC,108010,38184,37967,12028,13498,11443,0,998,0
2011,35082,Scarborough--Guildwood,LIB,108813,38445,38259,13849,13158,10145,0,848,259
2011,35083,Scarborough--Rouge River,NDP,130974,46831,46610,12699,13935,18935,0,684,357
2011,35084,Scarborough Southwest,NDP,102196,40501,40283,11699,12830,14119,0,1635,0
2011,35085,Simcoe--Grey,CPC,125985,64642,64373,8207,31784,11185,0,3482,9715
2011,35086,Simcoe North,CPC,119400,58158,57997,11090,31581,11515,0,3489,322
2011,35087,Stormont--Dundas--South Glengarry,CPC,99764,47755,47550,8510,29538,8313,0,1038,151
2011,35088,Sudbury,NDP,92161,45621,45441,8172,12881,22684,0,1359,345
2011,35089,Thornhill,CPC,131978,59947,59672,14125,36629,7141,0,1562,215
2011,35090,Thunder Bay--Rainy River,NDP,85153,37288,37158,8067,10097,18085,0,909,0
2011,35091,Thunder Bay--Superior North,NDP,82589,36881,36725,6117,10894,18334,0,1115,265
2011,35092,Timmins--James Bay,NDP,80791,33402,33218,5230,10526,16738,0,724,0
2011,35093,Toronto Centre,LIB,121407,55890,55670,22832,12604,16818,0,2796,620
2011,35094,Toronto--Danforth,NDP,103655,48370,48086,8472,6885,29235,0,3107,387
2011,35095,Trinity--Spadina,NDP,115361,65611,65310,15276,10976,35601,0,2861,596
2011,35096,Vaughan,CPC,154206,68903,68423,20435,38533,7940,0,1515,0
2011,35097,Welland,NDP,112875,52217,51924,7276,20895,21917,0,1297,539
2011,35098,Wellington--Halton Hills,CPC,111241,55309,55155,9034,35132,7146,0,3527,316
2011,35099,Whitby--Oshawa,CPC,135893,64481,64237,9066,37525,14305,0,3143,198
2011,35100,Willowdale,CPC,129356,53554,53259,21275,22207,9777,0,0,0
2011,35101,Windsor--Tecumseh,NDP,118478,44772,44540,5764,14945,22235,0,1354,242
2011,35102,Windsor West,NDP,122219,40002,39745,4327,12577,21592,0,1096,153
2011,35103,York Centre,CPC,113457,42320,41970,13979,20356,6656,0,979,0
2011,35104,York--Simcoe,CPC,120371,53067,52866,5702,33614,10190,0,2851,509
2011,35105,York South--Weston,NDP,114458,35486,35198,11542,8559,14122,0,975,0
2011,35106,York West,LIB,103948,27991,27724,13030,6122,7721,0,450,401
2011,46001,Brandon--Souris,CPC,84602,35264,35125,1882,22386,8845,0,2012,0
2011,46002,Charleswood--St. James--Assiniboia,CPC,81469,40553,40418,7433,23264,8134,0,1587,0
2011,46003,Churchill,NDP,75232,20183,20076,4087,5256,10262,0,471,0
2011,46004,Dauphin--Swan River--Marquette,CPC,75103,29482,29390,1947,18543,7657,0,1243,0
2011,46005,Elmwood--Transcona,CPC,78700,33085,32973,1660,15298,14998,0,1017,0
2011,46006,Kildonan--St. Paul,CPC,81532,39133,38979,3199,22670,11727,0,1020,363
2011,46007,Portage--Lisgar,CPC,85653,35546,35399,2221,26899,3478,0,1996,805
2011,46008,Provencher,CPC,87737,39574,39405,2645,27820,7051,0,1164,725
2011,46009,Saint Boniface,CPC,84473,43412,43231,13314,21737,6935,0,1245,0
2011,46010,Selkirk--Interlake,CPC,90807,41344,41184,1980,26848,10933,0,1423,0
2011,46011,Winnipeg Centre,NDP,81017,26203,25955,2872,7173,13928,0,1830,152
2011,46012,Winnipeg North,LIB,79366,25563,25427,9097,6701,9053,0,458,118
2011,46013,Winnipeg South,CPC,84424,43905,43718,14296,22840,5693,0,889,0
2011,46014,Winnipeg South Centre,CPC,78286,40093,39939,14784,15506,7945,0,1383,321
2011,47001,Battlefords--Lloydminster,CPC,71184,28814,28705,950,19203,7767,0,785,0
2011,47002,Blackstrap,CPC,76273,42908,42795,2713,23280,15769,0,1033,0
2011,47004,Cypress Hills--Grasslands,CPC,60551,29508,29429,1838,20555,6248,0,788,0
2011,47003,Desnethé--Missinippi--Churchill River,CPC,67937,22023,21928,1144,10509,9715,0,560,0
2011,47005,Palliser,CPC,65956,33819,33726,1797,15850,15084,0,995,0
2011,47006,Prince Albert,CPC,71159,30995,30907,1070,19214,9841,0,666,116
2011,47007,Regina--Lumsden--Lake Centre,CPC,65885,34061,33972,2467,18076,12518,0,911,0
2011,47008,Regina--Qu'Appelle,CPC,66698,29818,29721,1400,15896,11419,0,879,127
2011,47009,Saskatoon--Humboldt,CPC,75051,37952,37846,3013,19954,13271,0,926,682
2011,47010,Saskatoon--Rosetown--Biggar,CPC,69547,30220,30089,697,14652,14114,0,626,0
2011,47011,Saskatoon--Wanuskewin,CPC,72867,36390,36256,2428,21183,11395,0,1250,0
2011,47012,Souris--Moose Mountain,CPC,63238,29270,29193,1236,21598,5461,0,898,0
2011,47013,Wascana,LIB,75717,38855,38749,15823,14291,7681,0,954,0
2011,47014,Yorkton--Melville,CPC,66094,31868,31778,2167,21906,6931,0,774,0
2011,48006,Calgary Centre,CPC,124197,49496,49235,8631,28401,7314,0,4889,0
2011,48003,Calgary Centre-North,CPC,114615,50518,50318,7046,28443,8048,0,6578,203
2011,48002,Calgary East,CPC,110479,34847,34661,4102,23372,4894,0,2047,246
2011,48004,Calgary Northeast,CPC,129015,41732,41458,11487,23550,4262,0,1953,206
2011,48005,Calgary--Nose Hill,CPC,130942,57723,57554,6501,40384,7189,0,3480,0
2011,48007,Calgary Southeast,CPC,125738,63301,63172,4020,48173,6482,0,4079,418
2011,48008,Calgary Southwest,CPC,120750,57413,57236,4121,42998,6823,0,2991,303
2011,48009,Calgary West,CPC,132162,64684,64346,11374,39996,6679,0,6070,227
2011,48010,Crowfoot,CPC,114825,52653,52522,1224,44115,4805,0,1711,667
2011,48012,Edmonton Centre,CPC,120326,49389,49188,11037,23625,12480,0,1676,370
2011,48013,Edmonton East,CPC,128199,45904,45710,3176,24111,17078,0,1345,0
2011,48014,Edmonton--Leduc,CPC,116986,59581,59432,7270,37778,11488,0,2896,0
2011,48011,Edmonton--Mill Woods--Beaumont,CPC,112919,45827,45636,5066,27857,10875,0,1364,474
2011,48015,Edmonton--St. Albert,CPC,126447,54468,54317,5796,34468,11644,0,2409,0
2011,48016,Edmonton--Sherwood Park,CPC,118073,55284,55136,4131,24623,7971,0,1926,16485
2011,48017,Edmonton--Spruce Grove,CPC,128945,58915,58769,5483,41782,9272,0,2232,0
2011,48018,Edmonton--Strathcona,NDP,99267,48854,48730,1372,19762,26093,0,1119,384
2011,48001,Fort McMurray--Athabasca,CPC,100805,30749,30605,3190,21988,4053,0,1374,0
2011,48019,Lethbridge,CPC,113531,48393,48086,4030,27173,13072,0,2095,1716
2011,48020,Macleod,CPC,107638,51792,51635,1898,40007,5335,0,2389,2006
2011,48021,Medicine Hat,CPC,113085,43055,42936,4416,30719,5616,0,1868,317
2011,48022,Peace River,CPC,138009,48089,47961,1481,36334,7740,0,1702,704
2011,48023,Red Deer,CPC,124063,50113,49994,1918,37959,7566,0,2551,0
2011,48024,Vegreville--Wainwright,CPC,111427,49158,49057,1525,39145,5561,0,2499,327
2011,48025,Westlock--St. Paul,CPC,101010,42124,41958,2569,32652,5103,0,1634,0
2011,48026,Wetaskiwin,CPC,107914,46485,46363,1348,37756,5281,0,1978,0
2011,48027,Wild Rose,CPC,115872,58552,58424,3908,43669,6595,0,4071,181
2011,48028,Yellowhead,CPC,103111,41575,41446,1190,31925,5411,0,2132,788
2011,59001,Abbotsford,CPC,124515,50199,49974,4968,32493,10089,0,2138,286
2011,59026,British Columbia Southern Interior,NDP,95477,49674,49504,1872,19273,25206,0,3153,0
2011,59002,Burnaby--Douglas,NDP,112119,48930,48710,5451,19932,20943,0,1754,630
2011,59003,Burnaby--New Westminster,NDP,118713,44877,44683,4496,16009,22193,0,1731,254
2011,59004,Cariboo--Prince George,CPC,106382,43689,43518,2200,24443,13135,0,2702,1038
2011,59005,Chilliwack--Fraser Canyon,CPC,112118,49382,49230,5320,28160,12691,0,2706,353
2011,59006,Delta--Richmond East,CPC,106103,48211,48043,8112,26059,11181,0,2324,367
2011,59008,Esquimalt--Juan de Fuca,NDP,120669,64248,64096,6439,25792,26198,0,5341,326
2011,59009,Fleetwood--Port Kells,CPC,123243,50636,50370,8041,23950,16533,0,1476,370
2011,59010,Kamloops--Thompson--Cariboo,CPC,114675,56978,56814,3026,29682,20983,0,2932,191
2011,59011,Kelowna--Lake Country,CPC,122214,60368,60222,7069,34566,13322,0,5265,0
2011,59012,Kootenay--Columbia,CPC,86811,42930,42788,1496,23910,14199,0,2547,636
2011,59013,Langley,CPC,117858,55290,55132,4990,35569,11277,0,2943,353
2011,59014,Nanaimo--Alberni,CPC,121434,65803,65638,4984,30469,25165,0,4482,538
2011,59015,Nanaimo--Cowichan,NDP,125149,64113,63951,3007,24497,31272,0,5005,170
2011,59016,Newton--North Delta,NDP,118649,46413,46119,14510,14437,15413,0,1520,239
2011,59017,New Westminster--Coquitlam,NDP,111231,50276,50123,4069,20776,23023,0,2160,95
2011,59019,North Vancouver,CPC,122371,59785,59632,17665,28996,9617,0,3004,350
2011,59020,Okanagan--Coquihalla,CPC,107316,53359,53238,5815,28525,12853,0,5005,1040
2011,59018,Okanagan--Shuswap,CPC,116236,56833,56698,4246,31439,14955,0,6058,0
2011,59007,Pitt Meadows--Maple Ridge--Mission,CPC,120662,53164,53006,2739,28803,18835,0,2629,0
2011,59021,Port Moody--Westwood--Port Coquitlam,CPC,116563,48661,48473,4110,27181,14600,0,2161,421
2011,59022,Prince George--Peace River,CPC,105865,38671,38546,2008,23946,9876,0,2301,415
2011,59023,Richmond,CPC,114137,43248,43028,8027,25109,7860,0,2032,0
2011,59024,Saanich--Gulf Islands,GRN,115724,68987,68827,4208,24544,8185,0,31890,0
2011,59025,Skeena--Bulkley Valley,NDP,91926,35237,35121,1268,12117,19431,0,1102,1203
2011,59027,South Surrey--White Rock--Cloverdale,CPC,111756,58800,58642,9775,31990,11881,0,3245,1751
2011,59028,Surrey North,NDP,111960,37250,36983,6797,13181,14678,0,1289,1038
2011,59029,Vancouver Centre,LIB,123701,58983,58849,18260,15323,15325,0,9089,852
2011,59030,Vancouver East,NDP,106816,44513,44238,4382,8361,27794,0,3383,318
2011,59031,Vancouver Island North,CPC,113356,59190,59003,3039,27206,25379,0,3018,361
2011,59032,Vancouver Kingsway,NDP,119815,47143,46828,7796,13157,23452,0,1860,563
2011,59033,Vancouver Quadra,LIB,119627,54452,54308,22903,20984,7499,0,2922,0
2011,59034,Vancouver South,CPC,120284,45314,45033,15604,19504,8552,0,1151,222
2011,59035,Victoria,NDP,108771,60625,60417,8448,14275,30679,0,7015,0
2011,59036,West Vancouver--Sunshine Coast--Sea to Sky Country,CPC,129241,63072,62851,14123,28614,14828,0,4436,850
2011,60001,Yukon,CPC,30372,16124,16057,5290,5422,2308,0,3037,0
2011,61001,Western Arctic,NDP,41464,15655,15577,2872,5001,7140,0,477,87
2011,62001,Nunavut,CPC,29474,7931,7875,2260,3930,1525,0,160,0
2015,10001,Avalon,LIB,81540,42248,42086,23528,4670,6075,0,228,7585
2015,10002,Bonavista--Burin--Trinity,LIB,76704,35265,35092,28704,3534,2557,0,297,0
2015,10003,Coast of Bays--Central--Notre Dame,LIB,78092,35593,35448,26523,6479,2175,0,271,0
2015,10004,Labrador,LIB,26728,12426,12373,8878,1716,1779,0,0,0
2015,10005,Long Range Mountains,LIB,87592,41932,41824,30889,5085,4739,0,1111,0
2015,10006,St. John's East,LIB,81936,44991,44880,20974,2938,20328,0,500,140
2015,10007,St. John's South--Mount Pearl,LIB,81944,44934,44801,25922,2047,16467,0,365,0
2015,11001,Cardigan,LIB,36005,22581,22485,14621,3632,2503,0,1434,295
2015,11002,Charlottetown,LIB,34562,21264,21165,11910,3136,4897,0,1222,0
2015,11003,Egmont,LIB,34598,21449,21362,10521,6185,4097,0,559,0
2015,11004,Malpeque,LIB,35039,22574,22472,13950,3947,2509,0,2066,0
2015,12001,Cape Breton--Canso,LIB,75247,43511,43237,32163,6246,3547,0,1281,0
2015,12002,Central Nova,LIB,74597,44496,44263,25909,11418,4532,0,1834,570
2015,12003,Cumberland--Colchester,LIB,82321,46510,46332,29527,12257,2647,0,1650,251
2015,12004,Dartmouth--Cole Harbour,LIB,91212,52471,52270,30407,7331,12757,0,1775,0
2015,12005,Halifax,LIB,92643,53291,53032,27431,4564,19162,0,1745,130
2015,12006,Halifax West,LIB,87275,50260,50079,34377,7837,5894,0,1971,0
2015,12007,Kings--Hants,LIB,83306,46888,46686,33026,8677,2998,0,1569,416
2015,12008,Sackville--Preston--Chezzetcook,LIB,85583,48481,48301,23161,7186,16613,0,1341,0
2015,12009,South Shore--St. Margarets,LIB,92561,53001,52775,30045,11905,8883,0,1534,408
2015,12010,Sydney--Victoria,LIB,73328,41210,40974,29995,4360,5351,0,1026,242
2015,12011,West Nova,LIB,83654,45950,45679,28775,11916,3084,0,1904,0
2015,13001,Acadie--Bathurst,LIB,79340,51299,50963,25845,3852,20079,0,1187,0
2015,13002,Beauséjour,LIB,80416,53256,52936,36534,6017,8009,0,2376,0
2015,13003,Fredericton,LIB,81759,46910,46722,23016,13280,4622,0,5804,0
2015,13004,Fundy Royal,LIB,79331,47061,46820,19136,17361,8204,0,1823,296
2015,13005,Madawaska--Restigouche,LIB,62540,37654,37306,20778,6151,9670,0,707,0
2015,13006,Miramichi--Grand Lake,LIB,59343,36620,36364,17202,12476,5588,0,1098,0
2015,13007,Moncton--Riverview--Dieppe,LIB,89484,52352,52041,30054,11168,8420,0,2399,0
2015,13008,New Brunswick Southwest,LIB,66197,38146,37926,16656,14625,4768,0,1877,0
2015,13009,Saint John--Rothesay,LIB,82129,42486,42281,20634,12915,7411,0,1321,0
2015,13010,Tobique--Mactaquac,LIB,70632,38675,38427,17909,14225,4334,0,1959,0
2015,24001,Abitibi--Baie-James--Nunavik--Eeyou,NDP,85475,35127,34518,11094,3211,12778,6398,779,258
2015,24002,Abitibi--Témiscamingue,NDP,102794,50470,49729,14733,3425,20636,9651,859,425
2015,24003,Ahuntsic-Cartierville,LIB,110473,56197,55567,26026,4051,16684,7346,1175,285
2015,24004,Alfred-Pellan,LIB,98045,55848,55169,24557,6259,13225,9836,1089,203
2015,24005,Argenteuil--La Petite-Nation,LIB,94208,51667,51066,22093,5680,12650,9525,1118,0
2015,24006,Avignon--La Mitis--Matane--Matapédia,LIB,74547,36772,36356,14378,2228,7340,7641,365,4404
2015,24007,Beauce,CPC,106337,56594,55882,12442,32910,5443,4144,943,0
2015,24020,Beauport--Côte-de-Beaupré--Île d'Orléans--Charlevoix,CPC,92496,51302,50456,13556,16903,9306,9650,859,182
2015,24008,Beauport--Limoilou,CPC,92944,51499,50558,12854,15461,12881,7467,1220,675
2015,24009,Bécancour--Nicolet--Saurel,BQ ,93779,53163,52205,12666,5955,11531,20871,1182,0
2015,24010,Bellechasse--Les Etchemins--Lévis,CPC,112385,63422,62598,12961,31872,8516,7217,2032,0
2015,24011,Beloeil--Chambly,NDP,109955,67388,66438,19494,6173,20641,18387,1498,245
2015,24012,Berthier--Maskinongé,NDP,98590,55250,54406,11032,5548,22942,14037,847,0
2015,24015,Bourassa,LIB,100286,41988,41129,22234,3819,6144,7049,886,997
2015,24016,Brome--Missisquoi,LIB,98616,59391,58675,25744,6724,14383,10252,1377,195
2015,24017,Brossard--Saint-Lambert,LIB,100828,57809,57260,28818,7215,14075,6071,1081,0
2015,24019,Charlesbourg--Haute-Saint-Charles,CPC,103331,59122,58256,13525,24608,11690,7177,1256,0
2015,24021,Châteauguay--Lacolle,LIB,92169,52691,51782,20245,5805,11986,12615,982,149
2015,24022,Chicoutimi--Le Fjord,LIB,81501,44550,43805,13619,7270,13019,8990,907,0
2015,24023,Compton--Stanstead,LIB,101946,56559,55811,20582,6978,15300,11551,1085,315
2015,24024,Dorval--Lachine--LaSalle,LIB,106886,55198,54605,29974,6049,11769,5338,1245,230
2015,24025,Drummond,NDP,98681,53077,51979,13793,9221,15833,11862,1270,0
2015,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,78833,40012,39617,15345,2398,12885,8289,400,300
