event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	candidate_occupation_english	candidate_occupation_french	elected_indicator	incumbent_indicator	candidate_vote	candidate_vote_percentage	candidate_residence	candidate_province_english	candidate_province_french	candidate_party_english_name	candidate_party_french_name
3600	ED24-003	03	Elizabeth		Lemay Amabili	F	Therapist	Thérapeute	N	N	752	1.47	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-003	04	Yves		Le Seigle	M	Technical Writer	Rédacteur technique	N	N	227	0.44	Montréal	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3600	ED24-003	05	Roger		Pomerleau	M	Carpenter	Menuisier	N	Y	16558	32.38	Anjou	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-004	01	Didier		Charles	M	Student	Étudiant	N	N	836	1.61	Ripon	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-004	02	Maurice		Dumas	M	Retired Teacher	Retraité de l'enseignement	Y	Y	21202	40.87	Lachute	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-004	03	Laurent		Filion	M	General Contractor	Entrepreneur général	N	N	505	0.97	Duhamel	Quebec	Québec	C.H.P. of Canada	P.H.C. du Canada
3600	ED24-004	04	Stéphane		Hébert	M	Lawyer	Avocat	N	N	17648	34.02	Pierrefonds	Quebec	Québec	Liberal	Libéral
3600	ED24-004	05	Marie-Thérèse		Nault	F	Self-employed	Travailleuse autonome	N	N	509	0.98	Gatineau	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-004	06	André		Robert	M	Public Servant	Fonctionnaire	N	N	11171	21.54	Saint-André-Avelin	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-005	01	Lise		Bernier	F	Insurance Broker	Courtière en assurance de personnes	N	N	9385	20.8	Charlesbourg	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-005	02	Lucie		Dion	F	Lawyer	Avocate	N	N	12002	26.6	Beauceville	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-005	03	Claude		Drouin	M	Political Consultant	Conseiller politique	Y	N	22156	49.1	Saint-Georges	Quebec	Québec	Liberal	Libéral
3600	ED24-005	04	Joël		Pinon	M	Self-employed	Travailleur autonome	N	N	735	1.63	Saint-Georges	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-005	05	Lili		Weemen	F	Clown	Clown	N	N	843	1.87	Ottawa	Ontario	Ontario	Independent	Indépendant
3600	ED24-006	01	Dominique		Bellemare	M	Lawyer	Avocat	N	N	13160	25.56	Beauharnois	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-006	02	Linda		Julien	F	Lawyer	Avocate	N	N	17226	33.46	Saint-Timothée	Quebec	Québec	Liberal	Libéral
3600	ED24-006	03	Erin		Runions	F	Student	Étudiante	N	N	652	1.27	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-006	04	Daniel		Turp	M	Law Professor	Professeur en droit	Y	N	20449	39.72	Saint-Stanislas-de-Kostka	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-007	01	Yves		Baribeau	M	Entrepreneur-Security	Entrepreneur en sécurité	N	N	1255	2.45	Beauport	Quebec	Québec	Reform	Réforme
3600	ED24-007	02	Jean		Bédard	M	Laundry Worker	Préposé à la buanderie	N	N	419	0.82	Beauport	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3600	ED24-007	03	Michel		Cliche	M	Administrator	Administrateur	N	N	12748	24.92	Beauport	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-007	04	Simone		Gosselin	F	Social Worker	Travailleuse sociale	N	N	13863	27.1	Beauport	Quebec	Québec	Liberal	Libéral
3600	ED24-007	05	Jessica		Greenberg	F	Student	Étudiante	N	N	885	1.73	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-007	06	Michel		Guimond	M	Lawyer	Avocat	Y	Y	21994	42.99	Boischatel	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-008	01	François		Langlois	M	Lawyer	Avocat	N	Y	14053	33.36	Sainte-Claire	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-008	02	Branda		Michaud	F	Manager, Recycling Company	Gérante, compagnie de recyclage	N	N	520	1.23	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-008	03	Gilbert		Normand	M	Physician	Médecin	Y	N	14100	33.47	Saint-Aubert	Quebec	Québec	Liberal	Libéral
3600	ED24-008	04	Gaétan		Pouliot	M	Family and Social Assistant	Assistant familial et social	N	N	611	1.45	Lac-Etchemin	Quebec	Québec	Reform	Réforme
3600	ED24-008	05	Denis		Roy	M	Lawyer	Avocat	N	N	12840	30.48	Montmagny	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-009	01	Michel		Bellehumeur	M	Lawyer	Avocat	Y	Y	32707	52.65	Berthierville	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-009	02	Jean-Pierre		DE Billy	M	Quebec Correctional Officer	Agent, Service correctionnel du Québec	N	N	1009	1.62	Saint-Calixte	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-009	03	Réal		Naud	M	Administrator	Administrateur	N	N	13338	21.47	Saint-Gabriel-de-Brandon	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-009	04	Lise		Perreault	F	Retired Teacher	Retraitée de l'enseignement	N	N	15073	24.26	Saint-Côme	Quebec	Québec	Liberal	Libéral
3600	ED24-010	01	Dominique		Baillard	F	Economist	Économiste	N	N	999	2.19	Westmount	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-010	02	Denis		Coderre	M	Vice-President, Public Affairs	Vice-président, Affaires publiques	Y	N	23765	52.21	Montréal-Nord	Quebec	Québec	Liberal	Libéral
3600	ED24-010	03	Osvaldo		Nunez	M	Union consultant	Conseiller syndical	N	Y	14813	32.55	Saint-Laurent	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-010	04	Eric		Wildhaber	M	Jurist	Juriste	N	N	5937	13.04	Outremont	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-011	01	Claude		Boulard	M	Businessman	Homme d'affaires	N	N	12770	28.09	Stanstead	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-011	02	Nicole		Guillemet	F	Social Worker	Travailleuse sociale	N	N	781	1.72	Magog	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-011	03	Noël		Lacasse	M	Retired	Retraité	N	N	12652	27.83	Magog	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-011	04	Denis		Paradis	M	Lawyer	Avocat	Y	Y	19261	42.37	Saint-Armand-Ouest	Quebec	Québec	Liberal	Libéral
3600	ED24-012	01	Françoise		Bélanger	F	Communications Consultant	Conseillère en communication	N	N	17342	32.78	Brossard	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-012	02	Samantha		McGavin	F	Student	Étudiante	N	N	906	1.71	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-012	03	Kiet		Ngo	M	Educational Consultant	Conseiller pédagogique	N	N	9982	18.87	Brossard	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-012	04	Jacques		Saada	M	Consultant	Consultant	Y	N	24676	46.64	Saint-Lambert	Quebec	Québec	Liberal	Libéral
3600	ED24-013	01	Nicole		Bourget-Laramée	F	Manager	Gestionnaire	N	N	14061	26.55	Beloeil	Quebec	Québec	Liberal	Libéral
3600	ED24-013	02	Ghislain		Lebel	M	Notary	Notaire	Y	Y	26109	49.29	Notre-Dame-de-Bon-Secours	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-013	03	Darren		O'Toole	M	Student	Étudiant	N	N	998	1.88	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-013	04	Jacques		Parenteau	M	Engineer	Ingénieur	N	N	11802	22.28	Chambly	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-014	01	Petra		Genest	F	Student	Étudiante	N	N	632	1.34	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-014	02	Réjean		Lefebvre	M	Businessman	Homme d'affaires	Y	Y	20687	44	Saint-Adelphe	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-014	03	Pierre		Lesieur	M	Administrator	Administrateur	N	N	12915	27.47	Cap-de-la-Madeleine	Quebec	Québec	Liberal	Libéral
3600	ED24-014	04	Yves		St-Amant	M	Teacher, Management Consultant	Enseignant-Conseiller en gestion	N	N	12784	27.19	Saint-Raymond	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-015	01	Michel		Audy	M	Businessman	Homme d'affaires	N	N	709	1.26	Charlesbourg	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-015	02	Richard		Marceau	M	Lawyer	Avocat	Y	N	21556	38.45	Charlesbourg	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-015	03	Claude		Moreau	M	Day Labourer	Journalier	N	N	266	0.47	Québec	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3600	ED24-015	04	Jacques		Portelance	M	Retired	Retraité	N	N	17628	31.44	Charlesbourg	Quebec	Québec	Liberal	Libéral
3600	ED24-015	05	Dany		Renauld	M	Businessman	Homme d'affaires	N	N	13811	24.63	Charlesbourg	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-015	06	François		Ruel	M	General Maintenance	Entretien général	N	N	1135	2.02	Sainte-Foy	Quebec	Québec	Reform	Réforme
3600	ED24-015	07	Jocelyn		Tremblay	M	Academic-International Relations Consultant	Universitaire-Consultant en relations internationales	N	N	963	1.72	Québec	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-016	01	Gérard		Asselin	M	Foreman	Contremaître	Y	Y	19792	54.18	Baie-Comeau	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-016	02	François		Dumoutier	M	Cook	Cuisinier	N	N	454	1.24	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-016	03	Ghislain		Maltais	M	Consultant	Consultant	N	N	9838	26.93	Beauport	Quebec	Québec	Liberal	Libéral
3600	ED24-016	04	Nicole		Massicotte	F	Contract Worker	Contractuelle	N	N	6443	17.64	Charlesbourg	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-017	01	Maurice		Godin	M	Hydro Division Chief	Chef de division Hydro	Y	Y	25909	45.47	Mercier	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-017	02	George	F.	Lavoie	M	Businessman	Homme d'affaires	N	N	11112	19.5	Saint-Constant	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-017	03	Sergio		Pavone	M	Representative	Représentant	N	N	19167	33.64	Léry	Quebec	Québec	Liberal	Libéral
3600	ED24-017	04	Hannah		Rogers	F	Student	Étudiante	N	N	794	1.39	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-018	01	Anne-Marie		Buck	F	Student	Étudiante	N	N	853	2	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-018	02	Eric		Delisle	M	Teacher	Enseignant	N	N	4839	11.37	Chicoutimi	Quebec	Québec	Liberal	Libéral
3600	ED24-018	03	Gilbert		Fillion	M	Member of Parliament	Député	N	Y	18281	42.94	Chicoutimi	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-018	04	André		Harvey	M	Business Services Consultant	Consultant, Services aux entreprises	Y	N	18598	43.69	Chicoutimi	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-019	01	Maurice		Bernier	M	Public Servant	Fonctionnaire	N	Y	13367	32.89	Sherbrooke	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-019	02	Gaétan		Grenier	M	Lawyer	Avocat	N	N	8119	19.98	Sainte-Catherine-de-Hatley	Quebec	Québec	Liberal	Libéral
3600	ED24-019	03	Christine		Moore	F	Restaurateur	Restauratrice	N	N	587	1.44	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-019	04	David		Price	M	Mayor	Maire	Y	N	18125	44.6	Lennoxville	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-019	05	Lisette		Proulx	F	Administrator	Administratrice	N	N	439	1.08	Compton	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-020	01	Lyne		Boisvert	F	Accountant	Comptable	N	N	14777	33.61	Notre-Dame-du-Bon-Conseil	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-020	02	Christian		Méthot	M	Lawyer	Avocat	N	N	10165	23.12	Drummondville	Quebec	Québec	Liberal	Libéral
3600	ED24-020	03	Alexandra		Philoctéte	F	Broadcaster (Radio)	Animatrice d'émission (radio)	N	N	441	1	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-020	04	Pauline		Picard	F	Employment Counsellor	Conseillère à l'emploi	Y	Y	18577	42.26	Drummondville	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-021	01	Jean-Guy		Chrétien	M	Ecology Professor and Farmer	Professeur d'écologie et agriculteur	Y	Y	14433	37.1	Garthby	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-021	02	Carole		Dodier	F	Photographer	Photographe	N	N	9885	25.41	Lac-Mégantic	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-021	03	Manon		Lecours	F	Ministerial Assistant	Adjointe ministérielle	N	N	13968	35.9	Ville-Saint-Laurent	Quebec	Québec	Liberal	Libéral
3600	ED24-021	04	Sara		Mayo	F	Community Organizer	Organisatrice communautaire	N	N	252	0.65	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-021	05	Serge		Trépanier	M	Administrator	Administrateur	N	N	365	0.94	Compton	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-022	01	Yvan		Bernier	M	Administrator	Administrateur	Y	Y	15983	41.26	Gaspé	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-022	02	Dennis	P.	Drainville	M	Professor	Professeur	N	N	649	1.68	Barachois-de-Malbaie	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-022	03	Patrick		Gagnon	M	International Commerce Consultant	Consultant en commerce international	N	Y	15804	40.8	New Richmond	Quebec	Québec	Liberal	Libéral
3600	ED24-022	04	Yves		Quinton	M	Manager	Gérant	N	N	6297	16.26	Rivière-au-Renard	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-023	01	Mark		Assad	M	Administrator	Administrateur	Y	Y	25298	46.42	Buckingham	Quebec	Québec	Liberal	Libéral
3600	ED24-023	02	Michelle		Bonner	F	Student	Étudiante	N	N	982	1.8	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-023	03	Richard		Côté	M	Plumber-Mechanic	Tuyauteur-Mécanicien	N	N	15786	28.97	Gatineau	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-023	04	Claude		Grant	M	Lawyer	Avocat	N	N	445	0.82	Gatineau	Quebec	Québec	C.H.P. of Canada	P.H.C. du Canada
3600	ED24-023	05	Christian		Picard	M	Regional Research Officer	Agent de recherche (régional)	N	N	11391	20.9	Saint-Lambert	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-023	06	Jean-Claude		Pommet	M	Salesman	Vendeur	N	N	448	0.82	Gatineau	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-023	07	Françoise		Roy	F	Word Processing	Traitement de texte	N	N	150	0.28	Hull	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3600	ED24-024	01	Charles		Boudreault	M	Lawyer	Avocat	N	N	7583	15.91	Montréal	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-024	02	Christine		Dandenault	F	Secretary	Secrétaire	N	N	444	0.93	Montréal	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3600	ED24-024	03	Richard		Lauzon	M	Representative	Représentant	N	N	577	1.21	Montréal	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-024	04	Denise		Malo	F	Fashion Consultant	Conseillère en mode	N	N	16308	34.21	Montréal	Quebec	Québec	Liberal	Libéral
3600	ED24-024	05	Réal		Ménard	M	Member of Parliament	Député	Y	Y	21938	46.02	Montréal	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-024	06	Milan		Mirich	M	Restaurateur	Restaurateur	N	N	825	1.73	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-025	01	Camille		Fortin	M	Retired Public Servant	Fonctionnaire retraité	N	N	935	1.96	Aylmer	Quebec	Québec	Reform	Réforme
3600	ED24-025	02	Ron		Gray	M	Writer	Écrivain	N	N	275	0.58	Abbotsford	British Columbia	Colombie-Britannique	C.H.P. of Canada	P.H.C. du Canada
3600	ED24-025	03	Marcel		Massé	M			Y	Y	25835	54.11	Hull	Quebec	Québec	Liberal	Libéral
3600	ED24-025	04	Robert		Mayer	M	Administrator	Administrateur	N	N	266	0.56	Orléans	Ontario	Ontario	Natural Law Party	Parti de la loi naturelle
3600	ED24-025	05	Peter		Piening	M	Volunteer	Bénévole	N	N	1317	2.76	Hull	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-025	06	Stéphane		Rondeau	M	Administrator	Administrateur	N	N	8461	17.72	Hull	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-025	07	Pierre		Soublière	M	Teacher	Enseignant	N	N	151	0.32	Hull	Quebec	Québec	Marxist-Leninist	Marxiste-Léniniste
3600	ED24-025	08	Ginette		Tétreault	F	Parliamentary Assistant	Adjointe parlementaire	N	N	9922	20.78	Aylmer	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-025	09	Gail		Walker	F	Supervisory Clerk	Commis-superviseur	N	N	586	1.23	Aylmer	Quebec	Québec	Green Party	Parti Vert
3600	ED24-026	01	Denise		Cloutier Bergeron	F			N	N	7452	15.34	Notre-Dame-des-Prairies	Quebec	Québec	Liberal	Libéral
3600	ED24-026	02	René		Laurin	M	Retired Director General	Directeur général, retraité	Y	Y	22605	46.54	Joliette	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-026	03	Anie		Perrault	F	Lawyer	Avocate	N	N	17417	35.86	Montréal	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-026	04	Gilles		Roy	M	Merchant	Commerçant	N	N	594	1.22	Joliette	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-026	05	Jacques		Trudeau	M	Dishwasher	Plongeur	N	N	502	1.03	Joliette	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-027	01	Carmel		Bélanger	F	Administrative Assistant	Adjointe administrative	N	N	353	1.04	Hull	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-027	02	Jocelyne		Bujold Girard	F	Assistant and Political Attaché	Adjointe et attachée politique	Y	N	16415	48.57	Jonquière	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-027	03	Normand		Dufour	M	Butcher	Boucher	N	N	348	1.03	Jonquière	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-027	04	Daniel		Giguère	M	Chief of Communications	Chef des communications	N	N	11808	34.94	Jonquière	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-027	05	Martial		Guay	M	Lawyer	Avocat	N	N	4874	14.42	Jonquière	Quebec	Québec	Liberal	Libéral
3600	ED24-028	01	Élaine		Côté	F	Receptionist	Réceptionniste	N	N	420	0.97	Hull	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-028	02	Paul		Crête	M	Personnel Director	Directeur du personnel	Y	Y	16518	38.27	La Pocatière	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-028	03	France		Dionne	F	Administrator	Administratrice	N	N	14119	32.71	Saint-Pascal	Quebec	Québec	Liberal	Libéral
3600	ED24-028	04	André		Plourde	M	Retired	Retraité	N	N	11623	26.93	Notre-Dame-du-Portage	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-028	05	Armand		Pouliot	M	Coastguard	Garde-côte	N	N	480	1.11	Saint-Épiphane	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-029	01	Ronald		Bessette	M	Architectural Technician	Technicien en architecture	N	N	569	1.09	Montréal	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-029	02	André		Cardinal	M	Researcher	Recherchiste	N	N	2315	4.43	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-029	03	Geneviève		Dumont-Frenette	F	Writer	Rédactrice	N	N	8797	16.82	Lachine	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-029	04	John	V.	Hachey	M	Principal	Directeur	N	N	10350	19.79	Lachine	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-029	05	Marlene		Jennings	F	Lawyer	Avocate	Y	N	29582	56.56	Montréal	Quebec	Québec	Liberal	Libéral
3600	ED24-029	06	Caroline		Polcsak	F	Registered Nurse	Infirmière diplômée	N	N	303	0.58	Laval	Quebec	Québec	Independent	Indépendant
3600	ED24-029	07	Bryan		Wolofsky	M	Businessman	Homme d'affaires	N	N	389	0.74	Montréal	Quebec	Québec	Independent	Indépendant
3600	ED24-030	01	Clément		Lajoie	M	Superintendent-School Transport	Régisseur-Transport scolaire	N	N	7109	21	Saint-Bruno	Quebec	Québec	Liberal	Libéral
3600	ED24-030	02	Jean-François		Morval	M	Student	Étudiant	N	N	391	1.16	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-030	03	Sabin		Simard	M	Consultant-Trainer	Consultant-formateur	N	N	4845	14.31	Alma	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-030	04	Stéphan		Tremblay	M	Bush Pilot	Pilote de brousse	Y	Y	21506	63.53	Alma	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-031	01	Guy		Amyot	M	Businessman	Homme d'affaires	N	N	4347	7.04	Le Gardeur	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-031	02	Nick		Di Tomaso	M	Consultant	Consultant	N	N	11293	18.29	Kirkland	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-031	03	Ruby		Finkelstein	M	Businessman-Educator	Homme d'affaires-Éducateur	N	N	386	0.63	Côte-Saint-Luc	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-031	04	Chris		Florence	M	Student	Étudiant	N	N	1548	2.51	Kirkland	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-031	05	William	Bill	Haines	M	Chartered Accountant	Comptable agréé	N	N	1556	2.52	Pointe-Claire	Quebec	Québec	Reform	Réforme
3600	ED24-031	06	Clifford		Lincoln	M	Politician	Politicien	Y	Y	42613	69.02	Beaconsfield	Quebec	Québec	Liberal	Libéral
3600	ED24-032	01	Josée		Bélanger	F	Insurance	Assurances	N	N	6445	12.14	LaSalle	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-032	02	Joe		Bowman	M	Editor	Rédacteur	N	N	920	1.73	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-032	03	Jean-Pierre		Chalifoux	M	Production Director	Directeur de production	N	N	12953	24.4	Verdun	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-032	04	Russell		Guest	M	Marketing Director	Directeur de marketing	N	N	453	0.85	Compton	Quebec	Québec	Natural Law Party	Parti de la loi naturelle
3600	ED24-032	05	Paul		Martin	M	Politician	Politicien	Y	Y	32317	60.87	Westmount	Quebec	Québec	Liberal	Libéral
3600	ED24-033	01	Paul-André		Forget	M	Director	Directeur	N	N	19053	30.42	Lafontaine	Quebec	Québec	Liberal	Libéral
3600	ED24-033	02	Monique		Guay	F	Administrator	Administratrice	Y	Y	28647	45.73	Prévost	Quebec	Québec	Bloc Québécois	Bloc Québécois
3600	ED24-033	03	David		Rovins	M	Student	Étudiant	N	N	844	1.35	Sainte-Adèle	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-033	04	Jacques		Vien	M	Process-server	Huissier de justice	N	N	14096	22.5	Val-Morin	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
3600	ED24-034	01	François		Degardin	M	Self-employed	Travailleur autonome	N	N	2180	4.49	Montréal	Quebec	Québec	N.D.P.	N.P.D.
3600	ED24-034	02	Yanick		Deschênes	M	Lawyer	Avocat	N	N	5808	11.96	Montréal	Quebec	Québec	Progressive Conservative	Progressiste-Conservateur
